,fiscal_year,emissions,ticker,EBITDA,EBT,total_revenues,industry,company_name,out_shares,average_price,last_price
708,2020,26074.386,ARZZ3,107.283,38.52,1590.992,"Textiles, Apparel and Luxury Goods",Arezzo Indústria e Comércio S.A.,99627735.0,54.334169874307115,68.18000030517578
709,2013,16372.49136393691,LLIS3,100.214,-27.743,713.678,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,24187178.0,54.35674735038511,42.00004196166992
710,2014,18411.8414467541,LLIS3,146.005,-9.237,765.717,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,48592729.0,50.76190514718333,53.060054779052734
711,2015,19496.02522461189,LLIS3,249.186,-44.99,1188.743,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,46662829.0,39.160770551945134,12.95001220703125
712,2016,17719.8202507627,LLIS3,180.731,-68.948,1125.829,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,46662829.0,27.22468544297429,22.12002182006836
713,2017,22811.803117391068,LLIS3,407.81,-47.008,1249.816,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,51600829.0,34.16803575598675,32.5
714,2018,19428.51,LLIS3,306.653,133.872,1244.145,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,51600829.0,27.7531428200858,26.799999237060547
715,2019,13004.639,LLIS3,-54.031,-261.466,954.083,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,68850829.0,25.09331980021859,17.0
716,2020,6132.427,LLIS3,-229.712,-394.039,598.816,"Textiles, Apparel and Luxury Goods",Restoque Comércio e Confecções de Roupas S.A.,68850829.0,7.687166021903034,4.949999809265137
717,2016,14252.75043880624,DIRR3,30.008,20.202,1358.078,Household Durables,Direcional Engenharia S.A.,146305187.0,5.234979926342945,4.559999942779541
718,2017,8548.22487400669,DIRR3,-107.464,-120.71,751.857,Household Durables,Direcional Engenharia S.A.,146437554.0,5.637165349299513,5.650000095367432
719,2018,11065.84830357886,DIRR3,-8.343,-51.328,1166.048,Household Durables,Direcional Engenharia S.A.,146994040.0,6.496163276750214,7.5
720,2019,12072.4390924351,DIRR3,226.495,153.802,1458.228,Household Durables,Direcional Engenharia S.A.,147805948.0,10.833967583382178,15.0
721,2016,58790.71733815699,ALUP11,1302.642,816.126,1553.811,Electric Utilities,Alupar Investimento S.A.,250295423.0,14.077819778258542,17.100000381469727
722,2017,65336.11538609768,ALUP11,1148.911,793.394,1538.191,Electric Utilities,Alupar Investimento S.A.,293037090.0,18.467204664635847,18.450000762939453
723,2018,65036.74885832176,ALUP11,1264.0,930.01,1882.909,Electric Utilities,Alupar Investimento S.A.,293037090.0,16.888857168080854,18.329999923706055
724,2019,162091.10121361693,ALUP11,2497.0,2182.267,4592.099,Electric Utilities,Alupar Investimento S.A.,293037090.0,24.134898845966045,27.989999771118164
725,2016,39626.6232539166,MEAL3,89.502,-10.77,1540.638,"Hotels, Restaurants and Leisure",International Meal Company Alimentação S.A.,163561843.0,4.779076313876723,4.96999979019165
726,2017,44213.9610032954,MEAL3,109.865,27.372,1494.511,"Hotels, Restaurants and Leisure",International Meal Company Alimentação S.A.,161381600.0,7.618695634155877,8.6899995803833
727,2018,40115.90478744026,MEAL3,115.443,29.045,1582.081,"Hotels, Restaurants and Leisure",International Meal Company Alimentação S.A.,162924600.0,7.704897952566341,7.090000152587891
728,2019,34849.92020609167,MEAL3,146.921,22.447,1603.262,"Hotels, Restaurants and Leisure",International Meal Company Alimentação S.A.,189023930.0,7.561174079956796,8.399999618530273
729,2020,18643.421000000002,MEAL3,-140.955,-293.937,1153.537,"Hotels, Restaurants and Leisure",International Meal Company Alimentação S.A.,285443030.0,4.572307688987207,4.210000038146973
730,2016,10723.20648380739,AALR3,144.84,34.619,951.47,Health Care Providers and Services,Centro de Imagem Diagnósticos S.A.,140606175.0,15.731627819149994,14.649999618530273
731,2017,13663.06594364045,AALR3,135.508,-7.923,1077.876,Health Care Providers and Services,Centro de Imagem Diagnósticos S.A.,143725786.0,15.983385840738853,14.800000190734863
732,2018,10810.60794316421,AALR3,205.014,70.048,1076.918,Health Care Providers and Services,Centro de Imagem Diagnósticos S.A.,143725786.0,13.562612229950574,13.3100004196167
733,2019,9538.65006654018,AALR3,198.096,65.708,1072.865,Health Care Providers and Services,Centro de Imagem Diagnósticos S.A.,143996248.0,16.130769227680407,18.15999984741211
734,2016,5585.81787047924,CVCB3,469.908,300.612,1063.929,"Hotels, Restaurants and Leisure",CVC Brasil Operadora e Agência de Viagens S.A.,132830343.0,20.151204787104962,23.700000762939453
735,2017,7012.5125666287695,CVCB3,527.744,345.663,1185.145,"Hotels, Restaurants and Leisure",CVC Brasil Operadora e Agência de Viagens S.A.,141601272.0,35.088937015984,48.5
736,2018,8566.98211352,CVCB3,505.6,253.083,1532.025,"Hotels, Restaurants and Leisure",CVC Brasil Operadora e Agência de Viagens S.A.,144909842.0,51.29008175596899,61.18000030517578
737,2019,7217.62328978679,CVCB3,350.441,61.584,1709.456,"Hotels, Restaurants and Leisure",CVC Brasil Operadora e Agência de Viagens S.A.,147598902.0,52.3968015354172,43.79999923706055
738,2019,122.5599017999159,BIDI4,,91.521,634.617,Banks,Banco Inter S.A.,2115550602.0,4.222643415937539,5.222644805908203
739,2018,2180.02143075215,LOGG3,79.586,40.534,103.675,Real Estate Management and Development,LOG Commercial Properties e Participações S.A.,69230000.0,17.917500019073486,18.020000457763672
740,2019,2275.130885511576,LOGG3,81.284,42.405,119.019,Real Estate Management and Development,LOG Commercial Properties e Participações S.A.,102159154.0,21.57323882068217,32.459999084472656
741,2020,1861.483136896532,LOGG3,99.897,84.419,140.665,Real Estate Management and Development,LOG Commercial Properties e Participações S.A.,101174154.0,30.048987855795424,34.209999084472656
742,2017,9468.228590437493,OMGE3,226.708,70.259,546.114,Independent Power and Renewable Electricity Producers,Omega Geração S.A.,117800185.0,17.3496330506211,17.5
743,2018,11481.289714883658,OMGE3,398.91,90.312,742.023,Independent Power and Renewable Electricity Producers,Omega Geração S.A.,117800185.0,16.562816292898997,17.450000762939453
744,2019,13342.644096781778,OMGE3,546.231,67.44,1014.427,Independent Power and Renewable Electricity Producers,Omega Geração S.A.,164964930.0,26.398218687729315,36.5
745,2018,38025.444799248406,LCAM3,828.278,242.126,2917.195,Road and Rail,Companhia de Locação das Américas,395837943.0,9.23620377949306,12.566665649414062
746,2019,57596.6247267675,LCAM3,1248.972,431.591,4798.607,Road and Rail,Companhia de Locação das Américas,504300109.0,15.571983538175884,22.709999084472656
747,2013,40.328213221586395,PRIO3,-305.018,-2094.639,4.395,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,59493349.0,2.4601209706837133,0.9100000262260437
748,2014,64594.4387326042,PRIO3,985.621,-1052.003,486.839,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,59496898.0,0.9959274202344879,0.4620000123977661
749,2015,22558.63671799661,PRIO3,-30.29,192.953,253.071,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,131869844.0,0.3591260162553167,0.24500000476837158
750,2016,55612.60163486386,PRIO3,338.096,182.772,397.871,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,657603150.0,0.2894232938567319,0.43560001254081726
751,2017,86187.55542548062,PRIO3,126.483,-40.462,533.922,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,630379300.0,0.8773858264440627,1.6360000371932983
752,2018,108713.96291573701,PRIO3,265.882,244.105,848.92,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,607628550.0,1.669678368373793,1.9839999675750732
753,2019,168738.66999999998,PRIO3,738.249,116.837,1644.346,"Oil, Gas and Consumable Fuels",Petro Rio S.A.,668399700.0,3.533453439411364,6.611999988555908
754,2016,66465.86315000092,ENAT3,186.454,174.662,476.454,"Oil, Gas and Consumable Fuels",Enauta Participações S.A.,257852273.0,4.699518082132301,5.329999923706055
755,2017,80928.56556496325,ENAT3,254.258,304.427,501.726,"Oil, Gas and Consumable Fuels",Enauta Participações S.A.,257852273.0,7.004094480529544,10.75
756,2018,102080.5965723928,ENAT3,565.898,536.108,797.204,"Oil, Gas and Consumable Fuels",Enauta Participações S.A.,261472777.0,12.054489793582839,9.350000381469727
757,2019,117590.67480069709,ENAT3,502.565,214.267,1111.67,"Oil, Gas and Consumable Fuels",Enauta Participações S.A.,262212785.0,12.916437245573592,16.0
758,2013,612206.073100748,ABEV3,17080.615,13560.653,35079.107,Beverages,Ambev S.A.,15664279610.0,16.802227804737708,17.318405151367188
759,2014,677932.599692417,ABEV3,18161.3,14585.6,38079.8,Beverages,Ambev S.A.,15710946507.0,16.31628296067638,16.290000915527344
760,2015,665256.748696398,ABEV3,22059.7,16676.3,46720.2,Beverages,Ambev S.A.,15679851131.0,18.71191057344762,17.850000381469727
761,2016,661188.761516821,ABEV3,19091.3,12565.2,45602.6,Beverages,Ambev S.A.,15699593769.0,18.548554140879926,16.399999618530273
762,2017,476574.854700056,ABEV3,19853.777,14150.077,47899.276,Beverages,Ambev S.A.,15709048413.0,19.13996060438982,21.280000686645508
763,2018,411213.95599997404,ABEV3,21003.714,13367.143,50231.336,Beverages,Ambev S.A.,15720176399.0,19.731673474214514,15.380000114440918
764,2019,682919.186900034,ABEV3,20361.369,13145.372,52005.12,Beverages,Ambev S.A.,15733264356.0,18.111619401074613,18.670000076293945
765,2020,1044335.0,ABEV3,18119.171,9380.634,58378.995,Beverages,Ambev S.A.,15733430459.0,14.067935206146858,15.649999618530273
766,2013,4256.879676687063,QUAL3,390.565,-14.587,1199.534,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,266602637.0,19.635322620791772,22.5
767,2014,5699.771445801363,QUAL3,620.813,273.574,1493.014,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,273412588.0,24.179556408236103,27.469999313354492
768,2015,4452.522553734861,QUAL3,643.799,400.783,1730.159,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,272301625.0,20.63524388491623,14.130000114440918
769,2016,4910.10564274694,QUAL3,704.83,455.388,1964.404,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,275532625.0,17.403534119387707,19.25
770,2017,6098.995689807398,QUAL3,836.847,583.154,2075.289,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,285705625.0,28.362598441717193,31.0
771,2018,4893.387241356441,QUAL3,772.518,635.379,1932.124,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,282906825.0,20.31097955898363,12.890000343322754
772,2019,4292.800642613896,QUAL3,876.28,649.436,2001.326,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,281373125.0,23.472955452768428,37.099998474121094
773,2020,3232.8039999999996,QUAL3,809.668,618.864,2025.951,Health Care Providers and Services,Qualicorp Consultoria e Corretora de Seguros S.A.,283491442.0,31.230607245132507,34.97999954223633
774,2016,40200.75760123685,ANIM3,92.182,19.318,960.434,Diversified Consumer Services,Anima Holding S.A.,242833713.0,4.072462836422595,4.543333053588867
775,2017,50522.28124975877,ANIM3,137.871,48.319,1045.674,Diversified Consumer Services,Anima Holding S.A.,239269746.0,6.010144055359007,9.433333396911621
776,2018,45337.777271930325,ANIM3,95.524,3.969,1102.457,Diversified Consumer Services,Anima Holding S.A.,232896762.0,6.441115318025862,5.666666030883789
777,2019,41788.724869838654,ANIM3,175.677,-6.322,1181.499,Diversified Consumer Services,Anima Holding S.A.,237858003.0,6.77929794257469,9.930000305175781
778,2017,876207.5474988801,CRFB3,3448.0,2444.0,50280.0,Food and Staples Retailing,Atacadão S.A.,1980958942.0,15.551794834626026,15.25
779,2018,816487.291002966,CRFB3,4095.0,3048.0,54267.0,Food and Staples Retailing,Atacadão S.A.,1983323226.0,15.243469409553372,18.09000015258789
780,2019,773335.197871384,CRFB3,4411.0,3155.0,60064.0,Food and Staples Retailing,Atacadão S.A.,1984142773.0,20.828340074794014,23.350000381469727
781,2013,16623.38947881924,BBSE3,,2943.196,3297.362,Insurance,BB Seguridade Participações S.A.,2000000000.0,20.55704136007636,24.5
782,2014,17860.65736638408,BBSE3,,4144.932,4498.443,Insurance,BB Seguridade Participações S.A.,1999990713.0,29.312822595719368,31.8700008392334
783,2015,9191.034208394763,BBSE3,,4990.997,5306.18,Insurance,BB Seguridade Participações S.A.,1999977418.0,30.746707334751036,24.329999923706055
784,2016,9492.148380595905,BBSE3,,5003.668,5382.812,Insurance,BB Seguridade Participações S.A.,1996606547.0,28.206064247223267,28.299999237060547
785,2017,7492.606847444953,BBSE3,4428.256,4396.381,5009.356,Insurance,BB Seguridade Participações S.A.,1996596485.0,28.47228343843475,28.489999771118164
786,2018,6627.773969941485,BBSE3,4217.138,4190.169,4513.719,Insurance,BB Seguridade Participações S.A.,1996596633.0,27.008693897480867,27.59000015258789
787,2019,5475.737042364064,BBSE3,5094.787,5075.231,5389.99,Insurance,BB Seguridade Participações S.A.,1996601167.0,31.49834000436883,37.70000076293945
788,2020,4502.674,BBSE3,4809.47,4788.044,5131.769,Insurance,BB Seguridade Participações S.A.,1996634681.0,28.102752994429245,29.6299991607666
789,2017,2872218.579909333,AZUL4,2273.002,380.961,7704.831,Airlines,Azul S.A.,333600215.0,26.342580631215085,26.899999618530273
790,2018,2647349.3572849534,AZUL4,1750.659,-580.686,9057.064,Airlines,Azul S.A.,338166652.0,28.943346942200954,36.0
791,2019,2958707.334285336,AZUL4,1923.587,361.068,11442.317,Airlines,Azul S.A.,341455521.0,44.60886642517831,58.279998779296875
792,2016,49047.61847366742,SEER3,352.089,235.893,1125.38,Diversified Consumer Services,Ser Educacional S.A.,124835744.0,13.502421158863358,17.7543888092041
793,2017,62542.850846362824,SEER3,321.125,201.915,1231.785,Diversified Consumer Services,Ser Educacional S.A.,138434500.0,24.39597528631037,31.299999237060547
794,2018,55192.75807687259,SEER3,312.033,208.611,1262.486,Diversified Consumer Services,Ser Educacional S.A.,131848728.0,20.041265269688196,15.550000190734863
795,2019,47456.28660666978,SEER3,376.499,122.233,1275.986,Diversified Consumer Services,Ser Educacional S.A.,128721560.0,22.72878544919404,27.75
796,2016,1118.645777038893,WIZS3,208.019,223.977,403.747,Insurance,Wiz Soluções e Corretagem de Seguros S.A.,159907282.0,12.300040176115841,13.460000038146973
797,2017,1556.785329885061,WIZS3,265.063,255.474,529.726,Insurance,Wiz Soluções e Corretagem de Seguros S.A.,159907282.0,16.8511023145961,11.720000267028809
798,2018,1481.6112045300051,WIZS3,309.164,259.123,585.005,Insurance,Wiz Soluções e Corretagem de Seguros S.A.,159907282.0,9.223142839937793,7.010000228881836
799,2019,1461.5059584793971,WIZS3,397.192,343.552,681.935,Insurance,Wiz Soluções e Corretagem de Seguros S.A.,159907282.0,10.368299609736392,14.119999885559082
800,2020,1281.4189999999999,WIZS3,378.309,352.643,803.026,Insurance,Wiz Soluções e Corretagem de Seguros S.A.,159907282.0,10.656882562135396,8.039999961853027
801,2017,52773.4772077264,BKBR3,188.774,25.155,1783.838,"Hotels, Restaurants and Leisure",BK Brasil Operação e Assessoria a Restaurantes S.A.,222278169.0,17.375000190734863,17.5
802,2018,59545.309362894404,BKBR3,272.605,153.304,2348.333,"Hotels, Restaurants and Leisure",BK Brasil Operação e Assessoria a Restaurantes S.A.,222525821.0,16.10195913120192,20.68000030517578
803,2019,62341.164994777595,BKBR3,345.247,82.085,2867.99,"Hotels, Restaurants and Leisure",BK Brasil Operação e Assessoria a Restaurantes S.A.,226882728.0,20.306275263489017,17.780000686645508
804,2016,4096.895224579241,OFSA3,25.27,-9.49,456.587,Pharmaceuticals,Ouro Fino Saúde Animal Participações S.A.,53949006.0,38.69804170131683,28.0
805,2017,4700.9357683121,OFSA3,77.031,47.729,505.281,Pharmaceuticals,Ouro Fino Saúde Animal Participações S.A.,53949006.0,25.977590361752185,24.0
806,2018,6114.04249523634,OFSA3,121.291,92.113,589.215,Pharmaceuticals,Ouro Fino Saúde Animal Participações S.A.,53949006.0,23.648816346149054,33.70000076293945
807,2019,5811.44179772544,OFSA3,98.165,67.332,619.585,Pharmaceuticals,Ouro Fino Saúde Animal Participações S.A.,53949006.0,35.74858305618348,43.0
808,2018,97388.1238414444,GNDI3,855.931,538.475,6246.352,Health Care Providers and Services,Notre Dame Intermédica Participações S.A.,488281204.0,24.29277773464427,29.079999923706055
809,2019,131182.0459793167,GNDI3,1277.611,742.077,8576.324,Health Care Providers and Services,Notre Dame Intermédica Participações S.A.,603385083.0,44.62493927372612,68.25
810,2020,19874.64,GNDI3,1821.506,1263.267,10820.23,Health Care Providers and Services,Notre Dame Intermédica Participações S.A.,609479408.0,64.91518212136953,78.33999633789062
811,2017,16273.84732372449,MOVI3,353.89,90.453,2467.983,Road and Rail,Movida Participações S.A.,213491586.0,8.619321050523203,6.975031852722168
812,2018,14507.5375977084,MOVI3,479.789,206.942,2538.599,Road and Rail,Movida Participações S.A.,262367514.0,7.03350543002693,8.508549690246582
813,2019,3196.062,MOVI3,688.19,280.858,3836.044,Road and Rail,Movida Participações S.A.,297729837.0,13.682114404222743,19.1200008392334
814,2020,2362.87,MOVI3,705.477,189.287,4085.259,Road and Rail,Movida Participações S.A.,297390809.0,16.184331986585608,20.649999618530273
815,2018,3539.690549047789,HAPV3,1126.062,1042.335,4788.987,Health Care Providers and Services,Hapvida Participações e Investimentos S.A.,3359792865.0,5.452946123248803,6.239999771118164
816,2019,3743.3007632803083,HAPV3,1478.03,1129.471,5944.963,Health Care Providers and Services,Hapvida Participações e Investimentos S.A.,3673262865.0,8.48706883843611,12.779999732971191
817,2020,4108.093,HAPV3,2075.633,1137.375,8707.184,Health Care Providers and Services,Hapvida Participações e Investimentos S.A.,3714927250.0,12.14278543719396,15.260000228881836
818,2020,10671.67,VIVA3,237.506,176.242,1047.547,"Textiles, Apparel and Luxury Goods",Vivara Participações S.A.,236197769.0,23.285506012951313,29.459999084472656
